customer_id,first_name,Email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
585,Kimberly,nashsteve@example.net,Platinum,2964,2025-04-27,Standard,8362562106138,2021-04-25
586,Christy,james02@example.com,Bronze,3577,2025-02-11,Standard,7505164284231,2023-06-05
587,Ryan,erica38@example.org,Bronze,1993,2025-05-22,Standard,4805448728719,2021-12-13
588,Lori,boyermichael@example.com,Platinum,4824,2025-04-08,Standard,6082739898302,2022-02-19
589,Michael,wendy41@example.org,Platinum,4292,2025-04-17,Standard,3566395614855,2022-09-03
590,Justin,melissajones@example.org,Bronze,3242,2025-05-26,Standard,6041033271137,2023-03-23
591,Emily,tom93@example.org,Gold,2781,2025-06-22,Standard,0467718314547,2022-10-10
592,Kimberly,joneserin@example.org,Silver,2728,2025-02-06,Standard,4633541192479,2023-07-08
593,Tracy,lnguyen@example.net,Silver,625,2025-02-18,Standard,1411871303226,2024-11-30
594,Donald,mcampbell@example.org,Bronze,4346,2025-06-08,Standard,4492753954515,2021-08-19
595,John,bfletcher@example.com,Silver,2862,2025-05-16,Standard,4093190793139,2023-01-31
596,Julie,maureen45@example.org,Gold,1209,2025-03-20,Standard,2238148325468,2021-04-06
597,Nancy,xjones@example.org,Silver,842,2025-03-04,Standard,1822440375362,2022-06-22
598,Brandy,vhuber@example.com,Silver,2096,2025-03-28,Standard,2735780492940,2021-11-22
599,Erika,bkirk@example.com,Silver,1421,2025-02-16,Standard,8849325264755,2021-04-22
600,Samuel,spencer88@example.net,Silver,617,2025-02-16,Standard,2812835089180,2021-12-22
601,Dana,freemanmiranda@example.org,Silver,4047,2025-04-28,Standard,0638009497885,2021-10-27
602,Laurie,pholmes@example.org,Platinum,4618,2025-06-03,Standard,8883167616696,2024-03-07
603,Amanda,qdixon@example.net,Platinum,4624,2025-02-18,Standard,8002084216801,2022-03-24
604,Brittany,thomassimmons@example.org,Gold,2589,2025-05-06,Standard,0874574969083,2022-12-12
605,Christine,wstephenson@example.org,Silver,3602,2025-02-24,Standard,6359601121713,2022-07-10
606,Alvin,johnsonjay@example.net,Bronze,3841,2025-03-07,Standard,9509097431163,2023-06-22
607,Heather,tkim@example.com,Platinum,2480,2025-02-14,Standard,8093962533593,2023-05-05
608,Anna,sheltontiffany@example.com,Gold,4844,2025-05-07,Standard,7231052228326,2025-04-29
609,Brandi,manuel82@example.net,Bronze,2883,2025-03-16,Standard,5644906191955,2023-12-10
610,Bruce,vgrimes@example.net,Bronze,2542,2025-02-25,Standard,4001030954854,2024-02-14
611,James,sduke@example.org,Platinum,3702,2025-06-03,Standard,1642919841679,2025-04-28
612,Sarah,lisaholloway@example.com,Bronze,466,2025-05-07,Standard,2659263742194,2023-12-03
613,Matthew,leelarry@example.net,Gold,2351,2025-05-09,Standard,6514173745326,2023-09-22
614,Michael,tuckertimothy@example.org,Bronze,739,2025-04-25,Standard,2467487586177,2021-08-18
615,Caitlin,steven69@example.net,Platinum,3790,2025-05-30,Standard,2127191517950,2021-06-02
616,Crystal,jessica51@example.com,Bronze,3684,2025-03-01,Standard,9003982663192,2021-08-22
617,Andre,stonepaul@example.com,Silver,2633,2025-03-20,Standard,5605227908388,2022-12-21
618,Amanda,gabrielle11@example.com,Platinum,4107,2025-06-18,Standard,6742521549498,2021-04-13
619,Shane,james14@example.net,Silver,506,2025-04-16,Standard,5477859756078,2021-04-04
620,James,dawnclark@example.com,Platinum,847,2025-03-13,Standard,3928319406702,2022-03-05
621,Kevin,elizabethelliott@example.org,Gold,690,2025-06-21,Standard,9145440495951,2022-11-14
622,Leslie,beckermatthew@example.org,Silver,320,2025-02-10,Standard,3519845423943,2024-12-18
623,Walter,millercarla@example.com,Silver,3586,2025-05-09,Standard,9059541541805,2024-05-01
624,Nicholas,ksharp@example.net,Platinum,4293,2025-02-26,Standard,7678639722056,2021-12-25
625,Nicole,victoriagamble@example.net,Silver,2981,2025-03-09,Standard,1198874699625,2023-10-11
626,Donna,costalisa@example.net,Gold,2317,2025-02-11,Standard,9256819191371,2023-04-29
627,Rodney,kevinjames@example.net,Platinum,3348,2025-03-21,Standard,5063358435712,2023-08-04
628,Brandon,rwood@example.com,Gold,4897,2025-05-17,Standard,3175387287395,2021-02-15
629,Parker,stephaniegallagher@example.org,Bronze,2741,2025-03-20,Standard,6568501026027,2024-02-08
630,Jo,connie62@example.org,Bronze,2700,2025-05-19,Standard,2864100998178,2021-03-23
631,Michele,amanda10@example.net,Bronze,4570,2025-05-17,Standard,5605265459803,2023-08-07
632,David,charlesschwartz@example.com,Platinum,2327,2025-05-04,Standard,7789597531826,2024-07-28
633,Becky,taylormoore@example.com,Gold,4937,2025-06-04,Standard,0079500158676,2024-07-30
634,Julia,richardhorn@example.net,Silver,2730,2025-06-02,Standard,5750312005565,2024-05-05
635,Samuel,marybuckley@example.com,Bronze,4773,2025-04-17,Standard,1177000351382,2023-12-27
636,Kayla,joshuaholloway@example.org,Silver,2865,2025-03-04,Standard,6844638401913,2021-08-18
637,Cameron,lrichardson@example.net,Gold,3210,2025-06-07,Standard,7768488319854,2023-12-18
638,Dorothy,simmonsmason@example.org,Silver,4874,2025-03-17,Standard,6420799623432,2023-05-16
639,Thomas,gwilson@example.net,Bronze,2536,2025-04-09,Standard,7702654199380,2024-11-03
640,Laura,taylor50@example.org,Platinum,2690,2025-04-26,Standard,7774083424333,2021-07-19
641,Joshua,kmartinez@example.org,Silver,4312,2025-02-11,Standard,5997316333734,2022-02-07
642,Jonathan,johnsoncory@example.com,Bronze,3468,2025-04-07,Standard,6392962207619,2025-03-21
643,Amy,burtonnicholas@example.net,Gold,149,2025-03-22,Standard,5180859106315,2025-01-05
644,John,feliciakelly@example.org,Gold,2530,2025-02-23,Standard,3334811833032,2024-06-20
645,Brandon,vsolomon@example.com,Silver,1754,2025-06-24,Standard,4919332997947,2023-11-07
646,Nicole,jose60@example.net,Gold,3983,2025-02-27,Standard,9258267676718,2021-06-09
647,Taylor,yruiz@example.org,Silver,1855,2025-03-13,Standard,6009377220882,2021-12-11
648,Andre,luismoore@example.net,Silver,1269,2025-04-27,Standard,1562862293323,2024-12-24
649,Tammy,kristenbowen@example.org,Bronze,2423,2025-05-01,Standard,0675114776705,2024-08-13
650,Richard,djohnson@example.com,Bronze,4158,2025-03-29,Standard,1485786869173,2022-01-17
651,Brian,mark61@example.org,Bronze,2758,2025-05-20,Standard,0660694632894,2021-03-09
652,Molly,vmaynard@example.org,Silver,4892,2025-02-07,Standard,1457762720925,2023-12-12
653,Alisha,louis37@example.org,Platinum,1263,2025-05-26,Standard,0842238961075,2023-07-07
654,James,heidihines@example.com,Silver,1481,2025-03-06,Standard,3705543047021,2023-06-24
655,Karen,jimmy98@example.org,Silver,3585,2025-04-11,Standard,4109736101951,2024-08-11
656,Daniel,sanfordmichael@example.com,Bronze,3365,2025-04-21,Standard,5097288841149,2022-09-25
657,Terri,garciamary@example.org,Gold,1945,2025-05-26,Standard,1764154474047,2021-02-13
658,Gary,gonzalezjoseph@example.net,Platinum,2334,2025-05-27,Standard,4233639906137,2021-02-12
659,John,leblancmallory@example.org,Platinum,1916,2025-04-25,Standard,2338317320862,2021-02-12
660,John,maryholt@example.com,Silver,2535,2025-02-17,Standard,7982161332966,2022-03-02
661,Rachel,charles75@example.net,Platinum,1589,2025-04-22,Standard,2987273111801,2022-09-14
662,Crystal,fblankenship@example.net,Gold,4672,2025-03-07,Standard,4020966695184,2021-10-22
663,Kristina,bwyatt@example.net,Platinum,3782,2025-03-29,Standard,8081747773749,2024-07-14
664,Meagan,chadnorris@example.org,Gold,3128,2025-02-16,Standard,8152174176792,2023-09-13
665,Michael,hwood@example.net,Platinum,1327,2025-03-20,Standard,8700623264254,2024-09-02
666,Alexis,dawnholmes@example.net,Silver,4953,2025-03-16,Standard,5829713527317,2024-01-03
667,Alyssa,tbaker@example.com,Silver,2048,2025-06-17,Standard,5540351928634,2024-09-04
668,Melody,robinsonvirginia@example.org,Bronze,3936,2025-06-27,Standard,6881541362711,2022-09-19
669,Amanda,rodriguezelizabeth@example.com,Gold,4542,2025-06-05,Standard,5836732570606,2021-08-24
670,Billy,nelsonalexandria@example.org,Bronze,4226,2025-03-24,Standard,1302424532687,2024-08-10
671,Jacob,matthew18@example.com,Bronze,2335,2025-05-13,Standard,7982393006917,2023-06-20
672,Meghan,vincentleonard@example.com,Bronze,1313,2025-05-17,Standard,6711199060668,2021-06-14
673,Jeremy,jamesbradley@example.net,Gold,3680,2025-04-20,Standard,4285494627888,2023-01-07
674,Steven,acain@example.org,Silver,3583,2025-05-17,Standard,4017797471290,2022-10-10
675,Victoria,andrea97@example.org,Bronze,1818,2025-04-18,Standard,9639892022589,2023-09-11
676,Jesse,rodriguezjennifer@example.com,Platinum,2863,2025-06-01,Standard,7317227749550,2023-09-06
677,Corey,ericreyes@example.org,Bronze,3398,2025-02-23,Standard,5675521540973,2023-10-25
678,Jennifer,bryan84@example.net,Bronze,3247,2025-06-27,Standard,8233605331535,2024-03-23
679,Thomas,jessicajordan@example.org,Gold,1931,2025-03-14,Standard,6995548008819,2021-10-08
680,Marie,william67@example.com,Platinum,668,2025-02-11,Standard,9249647322254,2023-09-16
681,Robert,ocarrillo@example.com,Gold,1839,2025-05-05,Standard,6118917183156,2022-11-19
682,Jennifer,aprilkoch@example.net,Bronze,2610,2025-02-20,Standard,6499688437055,2021-07-16
683,Randy,riversrobert@example.com,Bronze,2746,2025-04-21,Standard,9749207886527,2024-07-09
684,Jasmine,derek64@example.net,Silver,1127,2025-05-02,Standard,9162914875907,2022-08-05
685,Jacqueline,joel48@example.com,Bronze,2350,2025-02-07,Standard,2243899916278,2023-12-16
686,Meghan,kathryndelacruz@example.com,Platinum,1136,2025-05-19,Standard,8196877281811,2021-10-08
687,Eric,morgan95@example.net,Platinum,3674,2025-02-05,Standard,6468956800385,2023-08-11
688,Daniel,mcconnelltammy@example.net,Bronze,649,2025-06-28,Standard,3193456326487,2021-03-09
689,Ashley,brookstonya@example.net,Bronze,2096,2025-02-16,Standard,9118042644831,2021-06-17
690,Mercedes,sgray@example.org,Silver,1224,2025-03-10,Standard,2832722062876,2024-07-14
691,Christopher,walshseth@example.net,Platinum,910,2025-05-21,Standard,3430150942891,2023-06-08
692,Michael,mooresarah@example.com,Gold,1946,2025-02-23,Standard,8930853930021,2023-10-26
693,Ruth,ronaldking@example.net,Gold,998,2025-06-15,Standard,0249294902148,2024-03-11
694,Kristen,raymelissa@example.net,Bronze,1953,2025-03-25,Standard,5545614808573,2022-08-26
695,Melissa,mcdonaldluis@example.com,Platinum,3744,2025-04-07,Standard,9335898196229,2024-04-24
696,Jeffrey,omay@example.com,Bronze,908,2025-02-25,Standard,7324484989104,2022-05-20
697,Donald,kylejohnson@example.net,Platinum,4888,2025-05-01,Standard,5451709554485,2025-03-17
698,Brittany,justintorres@example.org,Bronze,4221,2025-04-15,Standard,9522557916162,2023-08-04
699,Christopher,hpham@example.com,Silver,1176,2025-06-01,Standard,0195901582677,2022-05-26
700,Brandon,david49@example.com,Gold,3516,2025-05-01,Standard,5540430931691,2022-01-13
701,Jason,vasqueztiffany@example.com,Bronze,2890,2025-05-09,Standard,9893888862569,2021-07-07
702,Teresa,yrodriguez@example.com,Silver,4674,2025-03-29,Standard,2811029499480,2023-03-01
703,Angela,qwiggins@example.com,Platinum,1534,2025-03-06,Standard,3022445339504,2023-01-08
704,Patrick,blairkathy@example.org,Bronze,4288,2025-05-01,Standard,0936973721619,2022-03-31
705,Gregory,iholland@example.com,Gold,554,2025-05-23,Standard,0932635637060,2021-03-29
706,Heather,nicole22@example.com,Bronze,3198,2025-06-17,Standard,3902110012846,2021-09-04
707,Levi,lindawhite@example.net,Platinum,356,2025-03-23,Standard,1121810935040,2021-07-20
708,Anna,scottgordon@example.org,Platinum,3058,2025-03-15,Standard,3987690938979,2021-12-25
709,Joan,scottbuckley@example.net,Gold,133,2025-02-12,Standard,1556148137915,2024-05-30
710,Jonathan,xsherman@example.org,Gold,553,2025-02-07,Standard,7868923745165,2023-01-11
711,David,isteele@example.net,Gold,1975,2025-04-04,Standard,2603336766484,2024-05-13
712,Katherine,jasonkrause@example.org,Bronze,4766,2025-02-07,Standard,2362312320676,2024-03-08
713,Tyler,joycebruce@example.com,Gold,1092,2025-06-17,Standard,5084673743373,2024-09-25
714,Heather,martinezkimberly@example.org,Bronze,2886,2025-05-26,Standard,7078985889145,2021-12-31
715,John,hsanchez@example.net,Gold,1434,2025-06-23,Standard,4946949414969,2021-07-29
716,Michael,rfrye@example.org,Platinum,3920,2025-04-06,Standard,3640179913658,2024-02-10
717,Dalton,ericholland@example.com,Silver,1104,2025-02-10,Standard,5016448478902,2021-08-17
718,John,jennifer50@example.com,Bronze,3749,2025-04-03,Standard,0376632489467,2022-09-13
719,Alexa,jeffreyhenry@example.com,Bronze,2403,2025-03-11,Standard,8613794842562,2023-05-09
720,Steven,davismelanie@example.com,Silver,358,2025-06-29,Standard,8683260019788,2024-04-30
721,Nathan,stephanie02@example.org,Silver,343,2025-04-27,Standard,4864285592782,2024-09-22
722,Adam,newtonmiranda@example.net,Gold,2540,2025-03-24,Standard,5286795898172,2023-04-07
723,Margaret,ianderson@example.net,Platinum,4448,2025-02-14,Standard,8271995406608,2022-09-12
724,Laura,carrieellison@example.net,Platinum,2075,2025-05-29,Standard,3077909573475,2021-03-31
725,Joshua,toddkerr@example.org,Bronze,1565,2025-02-21,Standard,2539550066395,2024-04-20
726,Troy,hayden84@example.org,Gold,2924,2025-03-28,Standard,5976233864421,2021-02-14
727,Stephanie,wandavega@example.net,Bronze,2719,2025-05-01,Standard,2236526549834,2023-03-22
728,Jennifer,colemanjamie@example.com,Gold,1019,2025-06-03,Standard,2105005903967,2024-04-26
729,Peggy,porterjanet@example.org,Gold,3579,2025-03-02,Standard,2132609245160,2022-10-05
730,Kimberly,christine45@example.org,Platinum,3602,2025-05-16,Standard,3561595377396,2023-07-06
731,Margaret,moyerthomas@example.com,Platinum,2777,2025-05-25,Standard,9761768323520,2023-09-02
732,Paul,frankhahn@example.com,Silver,4064,2025-06-15,Standard,8147024580243,2024-08-21
733,Nicholas,collinsjames@example.org,Platinum,3009,2025-03-10,Standard,7129633454188,2025-02-14
734,Richard,patrick07@example.com,Gold,676,2025-06-24,Standard,9360390115766,2024-11-21
735,Brenda,flewis@example.com,Platinum,646,2025-02-19,Standard,6838832321696,2021-11-27
736,Corey,juliakelly@example.org,Platinum,4935,2025-05-04,Standard,6135278708175,2025-01-21
737,Steven,triggs@example.org,Silver,4468,2025-06-11,Standard,4490620049535,2024-06-27
738,Anthony,phyllisstone@example.org,Gold,2631,2025-03-01,Standard,2972834730315,2024-03-21
739,Christian,rebecca75@example.org,Bronze,655,2025-02-25,Standard,1759339296882,2021-11-02
740,Julian,jordangregory@example.org,Gold,2421,2025-03-12,Standard,2867234828818,2023-04-02
741,Daniel,ericgreen@example.com,Gold,3652,2025-04-05,Standard,4000878879532,2021-11-01
742,Meredith,christopher14@example.net,Platinum,1365,2025-03-22,Standard,6519037901613,2023-01-22
743,Kelli,gregjones@example.net,Platinum,2879,2025-03-27,Standard,5605265657562,2022-11-05
744,Richard,maldonadowendy@example.org,Platinum,346,2025-06-09,Standard,6660593701760,2022-05-10
745,Sharon,shernandez@example.com,Gold,3563,2025-04-08,Standard,0210672853578,2021-03-31
746,Jennifer,john70@example.org,Gold,469,2025-04-19,Standard,5250252598780,2024-10-01
747,Michael,greerjulia@example.org,Bronze,3327,2025-05-14,Standard,1613289963186,2023-03-15
748,Danielle,obarnett@example.org,Gold,4203,2025-04-09,Standard,5474443730821,2023-12-10
749,Tammy,dmurphy@example.net,Silver,255,2025-05-23,Standard,5119113425920,2025-02-20
750,Justin,benjamin20@example.com,Silver,4977,2025-06-26,Standard,5803437357756,2021-08-20
751,Jennifer,diane97@example.com,Platinum,285,2025-06-26,Standard,8947488951449,2025-03-22
752,Ashley,richardsonstephanie@example.org,Silver,550,2025-05-23,Standard,9302403540453,2024-10-07
753,Stephanie,davidlindsey@example.com,Silver,3000,2025-02-07,Standard,7404324709287,2022-06-02
754,Amy,harold18@example.com,Gold,3136,2025-04-28,Standard,5379333955657,2023-11-07
755,John,slane@example.net,Bronze,4956,2025-05-19,Standard,3400620303950,2023-04-01
756,Alexander,lindseydavid@example.org,Silver,3685,2025-04-13,Standard,8914654386523,2022-02-27
757,Toni,collierandrew@example.net,Gold,3047,2025-05-01,Standard,9855984279150,2024-12-24
758,Allen,gordoncheryl@example.net,Platinum,629,2025-02-25,Standard,5731428991243,2024-01-07
759,Denise,umoore@example.org,Silver,4337,2025-02-16,Standard,5892620395402,2023-06-02
760,Lindsey,lisaallen@example.net,Gold,3260,2025-03-04,Standard,7356399817430,2024-06-14
761,Michael,brett72@example.com,Gold,2283,2025-03-28,Standard,3214548892867,2022-10-27
762,Stacy,pjohnson@example.com,Silver,929,2025-03-24,Standard,7700896875930,2022-12-06
763,Susan,averypenny@example.com,Bronze,1524,2025-04-16,Standard,9432448551428,2022-06-07
764,Lorraine,crosbylogan@example.org,Platinum,4241,2025-06-16,Standard,7862906932583,2022-07-26
765,Robert,tracymartin@example.org,Platinum,4601,2025-02-07,Standard,9669625056578,2021-10-12
766,Bridget,danielray@example.com,Bronze,2144,2025-02-11,Standard,2517720726707,2022-08-06
767,Mary,thomas61@example.org,Gold,3655,2025-04-26,Standard,0249545515380,2021-11-03
768,Brian,joeltaylor@example.net,Silver,2339,2025-05-10,Standard,6509314091797,2023-12-20
769,Kenneth,pedwards@example.com,Platinum,1639,2025-03-08,Standard,2389196768743,2024-08-23
770,Michelle,qmacdonald@example.com,Bronze,1111,2025-06-01,Standard,0404155738909,2021-05-10
771,Adam,parkerjoy@example.org,Bronze,3703,2025-05-01,Standard,4180885157473,2022-08-31
772,Brian,abbottwhitney@example.net,Silver,3646,2025-02-16,Standard,1642620154237,2021-03-10
773,Frank,bellrobin@example.net,Bronze,2618,2025-02-17,Standard,8193178986383,2022-08-20
774,Melissa,hayleymcintyre@example.net,Gold,531,2025-05-21,Standard,5520213532320,2024-02-29
775,Tiffany,christopher87@example.com,Gold,2457,2025-04-14,Standard,3209041429468,2021-08-15
776,Michael,james21@example.com,Silver,1426,2025-05-08,Standard,6123475718200,2024-05-03
777,Robin,srice@example.org,Gold,4167,2025-06-24,Standard,6695950765429,2024-05-23
778,Crystal,jaysteele@example.net,Silver,994,2025-03-06,Standard,2186487211432,2023-02-22
779,Jo,sbeltran@example.net,Silver,1137,2025-02-22,Standard,1279882664098,2023-06-16
780,Trevor,arthurking@example.org,Silver,4047,2025-04-03,Standard,5399384714817,2022-08-29
781,Pamela,padillatracy@example.com,Bronze,2956,2025-06-20,Standard,3558600659403,2022-07-04
782,Courtney,matthew50@example.net,Gold,3828,2025-04-12,Standard,2811071042721,2024-08-14
783,Kayla,hernandezlinda@example.net,Silver,706,2025-06-25,Standard,4763850600600,2024-11-11
784,Marilyn,ginaspencer@example.net,Bronze,2533,2025-04-30,Standard,1374920710370,2021-11-21
785,Nicholas,mariafrench@example.net,Platinum,3921,2025-06-06,Standard,9949112598121,2023-12-09
786,Sarah,rmiles@example.net,Platinum,3354,2025-05-27,Standard,4572836753944,2025-01-03
787,Jacqueline,tuckeredward@example.com,Bronze,1026,2025-02-28,Standard,6825447157865,2023-02-22
788,Daniel,njackson@example.org,Gold,607,2025-03-03,Standard,5809585861709,2022-02-05
789,Richard,johnstontimothy@example.com,Platinum,3816,2025-02-15,Standard,0933562077534,2021-10-26
790,Dawn,thorntoncatherine@example.net,Gold,1051,2025-04-11,Standard,3930960240816,2023-06-01
791,Travis,thomas57@example.com,Silver,1057,2025-02-25,Standard,5717880443376,2021-07-25
792,Michael,lawrencedavis@example.com,Platinum,4119,2025-03-21,Standard,2758349118033,2021-05-26
793,Tina,ngilmore@example.org,Bronze,1017,2025-04-24,Standard,0617490505674,2021-03-06
794,Charles,davidmartinez@example.org,Silver,2491,2025-04-05,Standard,3187195970996,2023-04-09
795,Joshua,bradyandrea@example.org,Silver,1326,2025-06-03,Standard,6509829131761,2025-05-04
796,Jamie,porterjennifer@example.net,Gold,1847,2025-06-03,Standard,9958347020099,2021-04-21
797,Denise,fgallagher@example.org,Gold,4250,2025-04-23,Standard,3506804043972,2022-08-12
798,Luis,arnoldjohn@example.net,Gold,646,2025-02-28,Standard,3988839167151,2021-05-14
799,Susan,bcunningham@example.com,Gold,1608,2025-06-12,Standard,0133291283665,2022-03-26
800,Casey,nicholaspierce@example.org,Gold,1025,2025-04-02,Standard,1862434864152,2022-05-03
801,Edwin,rachelwyatt@example.org,Gold,4370,2025-05-02,Standard,0358007915647,2023-05-02
802,Kristina,amyscott@example.com,Bronze,4117,2025-05-28,Standard,5092768017210,2021-06-05
803,Brian,craig77@example.org,Silver,4848,2025-04-09,Standard,1144480454318,2022-10-28
804,John,qcampbell@example.org,Silver,1402,2025-05-26,Standard,4886775677829,2022-12-27
805,Karen,luis92@example.net,Gold,4617,2025-02-25,Standard,9383752610010,2022-05-03
806,Tara,shawn61@example.org,Bronze,232,2025-06-29,Standard,9923730576741,2023-07-17
807,Dan,richardsjuan@example.com,Bronze,372,2025-02-12,Standard,8653571580804,2024-04-06
808,Cristina,gilbertjeff@example.com,Gold,1726,2025-06-22,Standard,4011062071860,2024-02-23
809,Ashley,roberthardy@example.org,Platinum,248,2025-02-13,Standard,2976577358307,2022-04-03
810,John,bethany00@example.net,Platinum,4469,2025-05-31,Standard,2125606023072,2021-10-16
811,Randall,rthompson@example.com,Gold,2474,2025-06-01,Standard,6735211986739,2024-05-23
812,Rebecca,johnwalker@example.net,Platinum,2006,2025-05-08,Standard,6306583745494,2023-11-11
813,Kristen,nathanmurphy@example.org,Platinum,2436,2025-03-12,Standard,4599298515791,2023-05-04
814,James,dianeoconnor@example.org,Platinum,597,2025-04-01,Standard,2599294086410,2022-11-19
815,Jason,gordonmichelle@example.net,Bronze,1294,2025-05-30,Standard,8005033674062,2024-05-19
816,Kimberly,daniel94@example.com,Platinum,3404,2025-06-09,Standard,0901753009415,2022-09-07
817,Kathryn,zmitchell@example.net,Platinum,3804,2025-02-17,Standard,2022624726407,2021-07-30
818,Sarah,johnny63@example.com,Silver,2786,2025-05-14,Standard,0357428952706,2024-09-13
819,Theodore,blackburnmary@example.net,Silver,2560,2025-03-30,Standard,4591641443362,2021-09-02
820,Amanda,hernandezamanda@example.net,Gold,2829,2025-05-04,Standard,4472417865399,2022-06-07
821,Lynn,njames@example.org,Platinum,1071,2025-05-21,Standard,5840679482765,2022-10-17
822,Jeff,markrice@example.net,Gold,4218,2025-05-09,Standard,5676090230911,2024-09-21
823,James,jonessarah@example.com,Bronze,2614,2025-03-09,Standard,4629328049638,2024-03-31
824,Raymond,daniel22@example.net,Silver,3821,2025-03-06,Standard,1695838564205,2023-02-14
825,Jeffrey,jason29@example.org,Bronze,2191,2025-06-03,Standard,6671820849600,2024-08-02
826,Stacy,rebecca10@example.org,Platinum,2030,2025-06-08,Standard,4965516222919,2021-05-02
827,Tammy,deborahsalas@example.com,Silver,793,2025-06-09,Standard,4245430857040,2023-04-24
828,Jacob,kristi46@example.org,Bronze,2377,2025-03-17,Standard,1407439237801,2023-09-04
829,Tabitha,mrivera@example.net,Platinum,3425,2025-05-13,Standard,2082916385167,2021-02-14
830,Victoria,leonsheila@example.net,Silver,1308,2025-02-26,Standard,5961334802205,2024-05-03
831,John,marydelacruz@example.com,Gold,4732,2025-04-30,Standard,0002779177128,2021-11-12
832,Kimberly,elizabethwright@example.net,Gold,1555,2025-02-27,Standard,5387799015660,2024-10-28
833,Jacqueline,moorelinda@example.net,Silver,4081,2025-02-26,Standard,3129638576984,2025-02-12
834,Bryan,larry69@example.com,Platinum,4085,2025-03-31,Standard,9145150755411,2023-09-10
835,Elizabeth,jessicacline@example.org,Gold,4074,2025-06-06,Standard,2040096522930,2023-09-13
836,Jacqueline,hillleslie@example.com,Bronze,737,2025-05-31,Standard,6139447150023,2025-05-26
837,Martha,vferguson@example.com,Platinum,4140,2025-05-02,Standard,0643093715968,2025-03-29
838,Samantha,donna20@example.org,Platinum,1972,2025-05-08,Standard,2275256359498,2022-11-08
839,Courtney,kpugh@example.com,Silver,4778,2025-03-23,Standard,0008090384759,2023-11-04
840,Kelsey,fwhite@example.org,Gold,398,2025-05-04,Standard,0788508339587,2022-04-14
841,Tammy,brenda94@example.com,Bronze,2304,2025-03-25,Standard,9668814569779,2023-07-20
842,Kimberly,christopher77@example.net,Platinum,4894,2025-02-23,Standard,8553202584222,2024-04-09
843,Crystal,brandon26@example.net,Platinum,2340,2025-03-17,Standard,6792513935941,2024-04-01
844,Mike,lramirez@example.org,Bronze,880,2025-03-12,Standard,0094468165075,2023-08-24
845,Dana,utanner@example.net,Platinum,1097,2025-04-18,Standard,6294729310091,2024-08-24
846,Joshua,dustintrevino@example.net,Gold,2996,2025-03-07,Standard,6151188433617,2025-01-13
847,Daniel,joshua76@example.org,Platinum,2997,2025-06-16,Standard,8612753513057,2024-08-07
848,Colleen,lauren83@example.org,Bronze,3281,2025-06-07,Standard,9225913984361,2022-12-28
849,Derrick,kenneth84@example.net,Bronze,4671,2025-06-19,Standard,8400496624317,2023-10-08
850,Alyssa,smithmaria@example.org,Silver,2969,2025-05-26,Standard,0259034963240,2023-02-06
851,Kristen,kelsey88@example.com,Gold,602,2025-06-23,Standard,4667337832050,2021-09-05
852,Thomas,justinhaney@example.org,Platinum,4130,2025-06-02,Standard,2880819130248,2023-08-25
853,James,charlesnunez@example.org,Platinum,4504,2025-04-21,Standard,3433465844543,2023-06-15
854,Maria,jgarcia@example.com,Gold,973,2025-04-27,Standard,9052596801048,2024-12-11
855,Jesse,wilsonjeanette@example.com,Silver,792,2025-06-07,Standard,9466560933863,2022-04-26
856,Joann,gregory72@example.com,Platinum,3057,2025-02-04,Standard,6478905527497,2022-01-18
857,Stephanie,matthew84@example.net,Gold,4569,2025-03-21,Standard,0864234389321,2024-10-15
858,Nathan,carteredward@example.org,Gold,1181,2025-03-23,Standard,8829223386426,2021-02-20
859,Cheryl,onealalan@example.org,Silver,4935,2025-02-05,Standard,4008610740919,2023-09-16
860,Amy,davidstewart@example.org,Platinum,4096,2025-05-18,Standard,4600384617799,2023-03-16
861,Matthew,jeffreybrown@example.org,Bronze,371,2025-06-28,Standard,7028890559752,2024-09-04
862,Kevin,navarrosean@example.net,Bronze,1122,2025-02-19,Standard,5237351247423,2022-12-24
863,Karen,jbennett@example.org,Gold,3880,2025-04-22,Standard,5798481655469,2023-07-15
864,Meghan,sextondavid@example.org,Platinum,1220,2025-02-10,Standard,5795759307261,2023-09-13
865,Ashley,aaronmoore@example.com,Silver,2686,2025-04-23,Standard,1305123453028,2024-05-19
866,Megan,michael82@example.net,Gold,1331,2025-03-24,Standard,8790593686805,2021-12-10
867,Jon,evanskristina@example.net,Platinum,2451,2025-03-19,Standard,0705133268993,2024-04-08
868,William,msmith@example.com,Gold,4155,2025-05-30,Standard,0429526221928,2021-03-21
869,Brandon,zhodge@example.org,Platinum,4611,2025-05-18,Standard,2261344367731,2022-05-10
870,Maria,jesse79@example.org,Gold,3890,2025-04-10,Standard,7495582097039,2024-03-06
871,Rachel,curtis90@example.org,Bronze,3017,2025-05-17,Standard,5334114306924,2024-07-03
872,Diana,amy86@example.net,Gold,897,2025-02-13,Standard,6440208844913,2021-02-11
873,Tiffany,danielblankenship@example.net,Platinum,4781,2025-03-06,Standard,0049003406375,2023-07-18
874,Michael,barreramelissa@example.org,Gold,218,2025-06-26,Standard,1767326345236,2024-03-27
875,Holly,michelle55@example.net,Platinum,2175,2025-03-26,Standard,5282241519479,2023-09-03
