transaction_id,customer_id,Store_id,transaction_date,total_amount,Customer_phone
TXN_0023465,287.0,2,2025-07-16 10:40:00,603.95,9496688232722
TXN_0023466,,9,2025-08-03 21:56:00,2068.2,2507553641936
TXN_0023467,799.0,4,2025-10-13 11:43:00,459.46,0133291283665
TXN_0023468,,10,2025-08-22 12:19:00,433.66,4736747388571
TXN_0023469,62.0,7,2025-09-10 10:16:00,894.13,9583222374713
TXN_0023470,64.0,1,2025-08-26 20:59:00,1674.32,6799578819291
TXN_0023471,71.0,2,2025-07-31 19:21:00,4339.98,5631598249991
TXN_0023472,,3,2025-10-01 10:06:00,2803.89,5531693853990
TXN_0023473,560.0,9,2025-07-03 20:29:00,2877.32,7880397910120
TXN_0023474,373.0,6,2025-09-14 16:16:00,4102.8,6901886729078
TXN_0023475,969.0,6,2025-09-26 09:38:00,4014.81,4190299816498
TXN_0023476,551.0,6,2025-09-11 13:02:00,852.51,7330664455312
TXN_0023477,,1,2025-08-14 15:34:00,1345.85,4246207994500
TXN_0023478,656.0,8,2025-11-06 14:38:00,1972.41,5097288841149
TXN_0023479,4.0,8,2025-08-07 18:11:00,654.85,8921074599383
TXN_0023480,777.0,9,2025-09-29 12:00:00,979.28,6695950765429
TXN_0023481,,8,2025-09-21 09:07:00,3105.07,8932746884553
TXN_0023482,882.0,10,2025-12-15 10:39:00,118.38,9801625130498
TXN_0023483,760.0,10,2025-10-21 11:32:00,1613.46,7356399817430
TXN_0023484,570.0,2,2025-08-24 17:19:00,1711.78,8233527454173
TXN_0023485,,1,2025-09-05 20:52:00,1574.39,5010266036045
TXN_0023486,239.0,6,2025-08-28 20:43:00,4632.05,7333183386438
TXN_0023487,624.0,7,2025-09-27 13:26:00,1492.15,7678639722056
TXN_0023488,,3,2025-10-12 14:41:00,2513.75,2971844462832
TXN_0023489,528.0,8,2025-07-11 11:12:00,1799.68,2446058429231
TXN_0023490,,4,2025-07-19 09:30:00,1888.43,6990945069634
TXN_0023491,591.0,8,2025-07-02 11:48:00,327.84,0467718314547
TXN_0023492,283.0,5,2025-12-01 14:06:00,6677.05,0134849659967
TXN_0023493,63.0,7,2025-07-03 15:29:00,4120.99,9894670723864
TXN_0023494,478.0,8,2025-09-02 12:22:00,4017.52,7181071120505
TXN_0023495,500.0,9,2025-11-13 14:14:00,904.44,7744977980994
TXN_0023496,,10,2025-12-14 12:22:00,257.64,2273458995151
TXN_0023497,789.0,5,2025-07-29 15:21:00,496.1,0933562077534
TXN_0023498,973.0,8,2025-09-29 13:27:00,287.74,9424216163015
TXN_0023499,467.0,7,2025-11-02 17:40:00,3864.49,4929795811256
TXN_0023500,193.0,9,2025-10-27 20:04:00,2038.69,3654837223101
TXN_0023501,,3,2025-07-03 10:13:00,2248.62,8487631447632
TXN_0023502,473.0,6,2025-10-14 09:56:00,1854.19,5498472286616
TXN_0023503,320.0,5,2025-07-10 17:51:00,1741.43,3909719220293
TXN_0023504,718.0,9,2025-10-29 12:28:00,2630.54,0376632489467
TXN_0023505,887.0,4,2025-09-15 12:37:00,457.0,9831018752023
TXN_0023506,554.0,4,2025-11-28 13:39:00,407.16,7013716403208
TXN_0023507,,9,2025-08-14 16:49:00,2148.49,5465542068099
TXN_0023508,903.0,4,2025-08-10 13:11:00,1897.07,1633702543523
TXN_0023509,,1,2025-11-01 16:31:00,1051.74,9793251063642
TXN_0023510,927.0,8,2025-09-17 17:15:00,41.81,1857765808782
TXN_0023511,181.0,5,2025-07-21 16:36:00,3121.35,7561733032025
TXN_0023512,440.0,8,2025-09-07 20:41:00,3233.04,9174909184117
TXN_0023513,378.0,10,2025-10-28 13:59:00,1438.67,9847757662045
TXN_0023514,,2,2025-12-17 09:59:00,4045.75,0708387285337
TXN_0023515,137.0,4,2025-07-18 14:38:00,2617.57,1677718789682
TXN_0023516,32.0,3,2025-12-23 16:59:00,4008.15,4502636337818
TXN_0023517,446.0,9,2025-12-17 14:04:00,1776.79,3309539299347
TXN_0023518,,9,2025-09-28 12:59:00,2181.33,6960988018094
TXN_0023519,71.0,7,2025-08-04 14:50:00,2538.21,5631598249991
TXN_0023520,,7,2025-10-24 13:49:00,3553.59,4730357177270
TXN_0023521,562.0,9,2025-10-22 18:15:00,1302.03,1087002924870
TXN_0023522,,2,2025-11-06 19:49:00,2149.22,5180628689899
TXN_0023523,675.0,10,2025-12-02 20:41:00,3744.52,9639892022589
TXN_0023524,362.0,4,2025-09-07 21:44:00,342.04,1521917389830
TXN_0023525,217.0,2,2025-09-22 19:05:00,2180.47,2192475127983
TXN_0023526,865.0,9,2025-09-08 11:24:00,4309.42,1305123453028
TXN_0023527,511.0,10,2025-12-16 15:48:00,1233.36,9087590562531
TXN_0023528,328.0,6,2025-08-04 11:34:00,3557.38,5647730992219
TXN_0023529,,10,2025-07-20 12:15:00,3117.33,3588651517205
TXN_0023530,56.0,7,2025-11-28 15:33:00,5612.82,1849655038672
TXN_0023531,481.0,6,2025-07-15 20:38:00,1229.9,8627589813037
TXN_0023532,503.0,7,2025-12-28 13:17:00,2846.35,7789194244547
TXN_0023533,414.0,6,2025-10-26 09:04:00,1797.74,5469872745232
TXN_0023534,145.0,8,2025-11-02 11:28:00,4288.67,1276222333496
TXN_0023535,155.0,4,2025-09-20 16:16:00,2633.23,9432313056652
TXN_0023536,252.0,3,2025-07-29 14:21:00,1956.4,0206008593089
TXN_0023537,23.0,10,2025-09-17 21:13:00,2738.1,4052221692078
TXN_0023538,,10,2025-12-12 09:50:00,1025.2,0639351117157
TXN_0023539,335.0,2,2025-11-11 13:34:00,1131.28,0691836515549
TXN_0023540,772.0,7,2025-10-29 17:13:00,3778.8,1642620154237
TXN_0023541,497.0,4,2025-12-13 16:55:00,3692.33,7562453186793
TXN_0023542,,10,2025-09-04 12:04:00,1266.08,5281061694868
TXN_0023543,,10,2025-09-04 12:03:00,1986.65,8895837093786
TXN_0023544,,4,2025-10-08 11:55:00,1741.59,9260469785656
TXN_0023545,290.0,8,2025-10-26 21:41:00,884.09,5050512816437
TXN_0023546,721.0,1,2025-11-11 21:40:00,1116.82,4864285592782
TXN_0023547,572.0,1,2025-10-24 13:14:00,3660.53,2873730843644
TXN_0023548,132.0,3,2025-10-10 16:16:00,365.38,1730386527836
TXN_0023549,819.0,8,2025-08-11 09:52:00,564.1,4591641443362
TXN_0023550,838.0,9,2025-11-27 12:45:00,789.57,2275256359498
TXN_0023551,117.0,3,2025-10-04 14:45:00,3332.6,7499257436573
TXN_0023552,510.0,5,2025-07-18 16:01:00,1784.29,3227384552746
TXN_0023553,546.0,4,2025-09-20 17:10:00,4430.34,7703369726338
TXN_0023554,203.0,7,2025-11-24 13:03:00,1954.44,4467250483030
TXN_0023555,705.0,7,2025-08-27 19:58:00,4672.82,0932635637060
TXN_0023556,,9,2025-12-08 18:06:00,2492.39,1839536926477
TXN_0023557,326.0,1,2025-09-19 17:41:00,1818.71,8211291692001
TXN_0023558,,7,2025-07-20 11:55:00,619.52,5378527044624
TXN_0023559,,5,2025-12-25 09:04:00,673.48,6921254707167
TXN_0023560,426.0,6,2025-12-14 09:12:00,3511.93,1619684253419
TXN_0023561,245.0,7,2025-12-25 09:13:00,2297.82,2267084743980
TXN_0023562,388.0,1,2025-10-05 19:56:00,2346.68,4541829966150
TXN_0023563,618.0,4,2025-11-11 16:12:00,1996.42,6742521549498
TXN_0023564,379.0,8,2025-11-09 10:45:00,6464.31,6968554174233
TXN_0023565,829.0,5,2025-08-12 09:24:00,1547.71,2082916385167
TXN_0023566,244.0,4,2025-09-07 11:07:00,943.88,2962346944199
TXN_0023567,330.0,4,2025-07-04 18:54:00,2445.1,8243944756747
TXN_0023568,818.0,10,2025-11-15 09:38:00,2857.57,0357428952706
TXN_0023569,,1,2025-10-23 18:13:00,1070.08,5802268671773
TXN_0023570,530.0,2,2025-08-02 14:57:00,4680.92,2051210608725
TXN_0023571,340.0,10,2025-07-30 18:24:00,4124.86,6354957823683
TXN_0023572,,5,2025-10-07 14:00:00,2988.43,9403447995278
TXN_0023573,87.0,7,2025-12-10 15:02:00,2690.5,2887141882954
TXN_0023574,765.0,1,2025-12-02 09:11:00,571.66,9669625056578
TXN_0023575,532.0,5,2025-10-29 17:21:00,4774.9,1643810164639
TXN_0023576,,6,2025-11-02 20:58:00,94.8,6501160183371
TXN_0023577,292.0,6,2025-10-31 13:53:00,747.54,3171234138221
TXN_0023578,532.0,10,2025-10-03 14:25:00,3798.75,1643810164639
TXN_0023579,,6,2025-07-31 11:14:00,4893.12,1886015280791
TXN_0023580,,8,2025-12-13 09:45:00,3423.94,0863659029979
TXN_0023581,,10,2025-10-24 21:45:00,231.41,8960986961582
TXN_0023582,,7,2025-09-21 15:11:00,2377.72,2039933343146
TXN_0023583,263.0,5,2025-10-26 11:35:00,1051.74,9984822170627
TXN_0023584,,1,2025-07-01 19:32:00,1433.02,8278819380805
TXN_0023585,379.0,2,2025-10-07 16:26:00,562.02,6968554174233
TXN_0023586,168.0,7,2025-11-29 19:53:00,1059.91,1019502970566
TXN_0023587,136.0,10,2025-10-07 20:06:00,1957.7,5880606011853
TXN_0023588,,7,2025-11-24 12:28:00,2710.51,9488562644667
TXN_0023589,354.0,5,2025-10-19 16:32:00,2779.54,6266035655648
TXN_0023590,696.0,4,2025-07-28 13:50:00,3566.29,7324484989104
TXN_0023591,579.0,10,2025-07-14 11:32:00,2415.15,3656077389879
TXN_0023592,53.0,4,2025-10-01 19:50:00,2344.72,4685250734096
TXN_0023593,,4,2025-08-17 15:11:00,1446.6,3891358174157
TXN_0023594,140.0,3,2025-07-24 09:47:00,2036.24,6670318560091
TXN_0023595,279.0,8,2025-08-04 09:18:00,1375.52,0955914019206
TXN_0023596,814.0,7,2025-09-02 12:29:00,2805.27,2599294086410
TXN_0023597,,10,2025-10-16 20:19:00,3278.41,4809208245011
TXN_0023598,,4,2025-12-15 12:34:00,1541.13,4781579050123
TXN_0023599,167.0,10,2025-10-10 11:44:00,2185.59,2890516907048
TXN_0023600,31.0,6,2025-07-27 21:24:00,1049.88,5644057370165
TXN_0023601,380.0,1,2025-08-12 20:52:00,2708.93,5741670535759
TXN_0023602,189.0,1,2025-11-24 18:02:00,2875.33,9926488553775
TXN_0023603,795.0,10,2025-11-21 10:05:00,305.04,6509829131761
TXN_0023604,978.0,7,2025-10-04 18:21:00,2099.51,8961458424773
TXN_0023605,332.0,2,2025-10-28 21:48:00,560.14,5630679450302
TXN_0023606,636.0,9,2025-07-25 16:40:00,4209.12,6844638401913
TXN_0023607,226.0,7,2025-09-25 18:07:00,3883.07,2336095281505
TXN_0023608,529.0,8,2025-11-14 20:06:00,2630.47,9748949419743
TXN_0023609,,4,2025-11-04 10:48:00,1683.1,9220384822477
TXN_0023610,899.0,9,2025-11-21 17:31:00,2586.57,9977721771368
TXN_0023611,522.0,9,2025-10-31 13:06:00,3006.99,5005476919097
TXN_0023612,994.0,2,2025-12-05 17:35:00,3815.86,7453855455963
TXN_0023613,711.0,5,2025-08-06 20:10:00,4927.4,2603336766484
TXN_0023614,160.0,9,2025-10-01 14:01:00,3650.43,8136218357744
TXN_0023615,390.0,8,2025-08-10 14:24:00,1522.45,7590357221031
TXN_0023616,511.0,6,2025-08-12 19:57:00,2562.2,9087590562531
TXN_0023617,961.0,6,2025-10-12 10:49:00,627.31,5911047776863
TXN_0023618,643.0,1,2025-07-25 18:01:00,1762.54,5180859106315
TXN_0023619,46.0,10,2025-11-17 11:54:00,5319.55,7932266884414
TXN_0023620,417.0,4,2025-11-24 10:30:00,1617.5,9889527313065
TXN_0023621,266.0,2,2025-07-04 21:31:00,1901.24,7362971623205
TXN_0023622,466.0,6,2025-11-13 15:12:00,1100.66,5230193999726
TXN_0023623,300.0,8,2025-09-15 21:53:00,2795.68,5827728629511
TXN_0023624,469.0,2,2025-09-18 20:27:00,1247.44,3610856729662
TXN_0023625,768.0,1,2025-07-10 21:07:00,1567.82,6509314091797
TXN_0023626,,4,2025-08-16 11:06:00,2514.76,1224607615343
TXN_0023627,645.0,5,2025-08-13 21:56:00,1213.59,4919332997947
TXN_0023628,781.0,6,2025-09-13 16:59:00,2423.36,3558600659403
TXN_0023629,761.0,5,2025-12-19 17:01:00,3559.73,3214548892867
TXN_0023630,32.0,4,2025-11-27 19:51:00,1541.84,4502636337818
TXN_0023631,154.0,10,2025-09-11 14:08:00,6290.42,4739130018716
TXN_0023632,916.0,3,2025-09-30 14:53:00,956.92,5710473120805
TXN_0023633,603.0,1,2025-10-20 20:13:00,1755.15,8002084216801
TXN_0023634,801.0,2,2025-07-30 16:50:00,1869.44,0358007915647
TXN_0023635,606.0,2,2025-10-24 19:01:00,699.92,9509097431163
TXN_0023636,,1,2025-07-07 20:09:00,2632.01,4153064402030
TXN_0023637,132.0,8,2025-09-27 10:21:00,356.38,1730386527836
TXN_0023638,872.0,7,2025-10-09 14:40:00,2384.36,6440208844913
TXN_0023639,461.0,4,2025-08-21 16:10:00,1956.4,6186902579953
TXN_0023640,691.0,5,2025-10-07 09:21:00,3932.73,3430150942891
TXN_0023641,153.0,2,2025-09-21 10:18:00,4194.32,7921900412861
TXN_0023642,288.0,1,2025-11-13 10:12:00,3031.91,7298717087670
TXN_0023643,717.0,5,2025-08-16 15:27:00,2990.08,5016448478902
TXN_0023644,31.0,3,2025-10-14 15:58:00,1179.13,5644057370165
TXN_0023645,934.0,10,2025-12-03 16:48:00,2825.1,7343557983932
TXN_0023646,619.0,3,2025-11-26 11:08:00,1992.76,5477859756078
TXN_0023647,403.0,9,2025-08-18 10:05:00,1225.37,8291004396569
TXN_0023648,463.0,5,2025-07-15 17:30:00,3214.11,4691878183339
TXN_0023649,180.0,9,2025-09-07 09:35:00,1747.83,0562815122853
TXN_0023650,946.0,6,2025-09-23 16:02:00,3000.61,7128764457008
TXN_0023651,261.0,7,2025-10-07 20:12:00,2411.8,8689383847081
TXN_0023652,349.0,4,2025-07-30 21:05:00,80.66,4113750231138
TXN_0023653,790.0,5,2025-12-12 09:06:00,5039.31,3930960240816
TXN_0023654,404.0,1,2025-09-18 18:38:00,903.11,7451876089458
TXN_0023655,427.0,6,2025-07-31 10:44:00,713.5,6299252391678
TXN_0023656,8040.0,1,2025-08-19 16:00:00,1141.24,4765821552511
TXN_0023657,654.0,9,2025-11-23 13:53:00,631.47,3705543047021
TXN_0023658,826.0,6,2025-10-02 10:05:00,4807.13,4965516222919
TXN_0023659,820.0,6,2025-07-17 09:57:00,683.48,4472417865399
TXN_0023660,857.0,10,2025-12-01 14:21:00,2956.84,0864234389321
TXN_0023661,192.0,10,2025-12-13 10:15:00,2592.05,7112418203806
TXN_0023662,,10,2025-08-01 13:25:00,2480.99,0334617115737
TXN_0023663,,10,2025-10-10 15:37:00,2589.87,1534231733949
TXN_0023664,89.0,5,2025-07-04 19:23:00,2072.86,1214534468430
TXN_0023665,,10,2025-07-29 14:27:00,623.23,4737953245123
TXN_0023666,,1,2025-09-27 19:45:00,1730.68,1475161175653
TXN_0023667,143.0,1,2025-09-14 21:34:00,2898.47,4888275948726
TXN_0023668,,2,2025-07-01 16:06:00,3678.98,0029688958624
TXN_0023669,518.0,7,2025-07-11 12:42:00,1106.47,0142351129233
TXN_0023670,331.0,9,2025-12-17 09:58:00,354.75,6410189168596
TXN_0023671,16.0,8,2025-12-02 13:55:00,3396.78,7788669839094
TXN_0023672,556.0,2,2025-07-09 20:17:00,2186.55,0960027586344
TXN_0023673,,3,2025-12-27 10:46:00,3040.16,9705669173423
TXN_0023674,741.0,2,2025-08-28 20:44:00,1385.11,4000878879532
TXN_0023675,5.0,1,2025-11-25 13:16:00,1770.78,4713415416137
TXN_0023676,969.0,9,2025-12-03 09:19:00,414.39,4190299816498
TXN_0023677,,8,2025-09-28 17:48:00,4919.97,9372339329881
TXN_0023678,217.0,4,2025-08-16 21:32:00,2908.31,2192475127983
TXN_0023679,583.0,8,2025-10-24 17:49:00,2060.9,9789718783803
TXN_0023680,954.0,3,2025-08-13 10:54:00,1161.38,8586050438541
TXN_0023681,718.0,2,2025-09-19 09:39:00,298.96,0376632489467
TXN_0023682,777.0,9,2025-10-07 12:26:00,1545.72,6695950765429
TXN_0023683,431.0,4,2025-12-15 09:41:00,1217.79,5225056445337
TXN_0023684,912.0,8,2025-08-12 14:08:00,1979.29,8838534204565
TXN_0023685,794.0,7,2025-09-16 19:20:00,325.24,3187195970996
TXN_0023686,560.0,5,2025-11-15 14:58:00,1231.39,7880397910120
TXN_0023687,400.0,5,2025-07-10 11:54:00,167.24,9820760802715
TXN_0023688,317.0,8,2025-12-22 19:25:00,3461.78,0620944737653
TXN_0023689,,6,2025-10-31 17:12:00,3526.28,3068255952324
TXN_0023690,,9,2025-07-19 19:07:00,662.89,8507660639268
TXN_0023691,891.0,5,2025-12-07 17:09:00,405.67,3917126422293
TXN_0023692,884.0,6,2025-10-19 15:20:00,2175.92,0096613571714
TXN_0023693,474.0,3,2025-11-09 09:21:00,3097.57,3077773109921
TXN_0023694,874.0,1,2025-07-20 10:13:00,1582.9,1767326345236
TXN_0023695,,9,2025-11-18 20:15:00,1854.11,8922576170401
TXN_0023696,335.0,3,2025-07-22 14:57:00,2409.5,0691836515549
TXN_0023697,911.0,1,2025-10-23 09:47:00,2894.5,2507465890344
TXN_0023698,,1,2025-11-08 15:02:00,2152.64,7000078791022
TXN_0023699,,3,2025-08-28 17:31:00,809.06,5356733885451
TXN_0023700,,8,2025-09-05 11:32:00,1375.19,0520801371769
TXN_0023701,499.0,6,2025-12-02 14:24:00,5153.76,1782707441954
TXN_0023702,,2,2025-10-06 10:37:00,409.22,8861661671212
TXN_0023703,,9,2025-11-17 09:37:00,1796.65,7550638657262
TXN_0023704,823.0,6,2025-12-28 21:56:00,325.02,4629328049638
TXN_0023705,296.0,5,2025-10-01 18:21:00,4028.84,8220543863245
TXN_0023706,266.0,10,2025-07-22 19:30:00,407.16,7362971623205
TXN_0023707,804.0,5,2025-08-20 19:21:00,1205.92,4886775677829
TXN_0023708,97.0,1,2025-07-02 18:41:00,452.76,0782364129861
TXN_0023709,931.0,5,2025-07-16 10:38:00,2631.71,5886229577012
TXN_0023710,908.0,1,2025-07-10 11:25:00,876.89,2783918074763
TXN_0023711,384.0,10,2025-07-18 19:17:00,1947.34,4857088174364
TXN_0023712,923.0,7,2025-08-24 20:01:00,189.6,4468586904869
TXN_0023713,9.0,5,2025-08-24 14:26:00,2577.03,5783332132899
TXN_0023714,549.0,5,2025-10-24 18:14:00,4756.48,7976359548167
TXN_0023715,587.0,3,2025-12-05 10:57:00,3194.64,4805448728719
TXN_0023716,566.0,2,2025-09-16 21:10:00,458.88,5924413799945
TXN_0023717,697.0,4,2025-11-15 14:08:00,3404.86,5451709554485
TXN_0023718,503.0,5,2025-10-12 14:50:00,2085.08,7789194244547
TXN_0023719,749.0,9,2025-07-08 16:12:00,2481.2,5119113425920
TXN_0023720,,5,2025-08-14 19:32:00,4789.71,7409928161355
TXN_0023721,812.0,7,2025-09-09 19:10:00,704.76,6306583745494
TXN_0023722,837.0,7,2025-11-01 14:16:00,405.67,0643093715968
TXN_0023723,661.0,5,2025-09-07 15:12:00,805.71,2987273111801
TXN_0023724,953.0,9,2025-09-13 13:18:00,524.94,2053399275739
TXN_0023725,,6,2025-10-11 11:28:00,2456.46,3128695752959
TXN_0023726,860.0,5,2025-09-16 15:58:00,42.66,4600384617799
TXN_0023727,643.0,6,2025-11-19 19:35:00,3115.05,5180859106315
TXN_0023728,765.0,4,2025-12-04 19:05:00,1846.61,9669625056578
TXN_0023729,323.0,9,2025-08-11 17:14:00,3857.42,5725581335580
TXN_0023730,502.0,7,2025-10-09 21:01:00,2191.83,8833866889421
TXN_0023731,,5,2025-11-16 13:50:00,1798.23,1029625102080
TXN_0023732,80.0,10,2025-11-04 20:14:00,1358.22,4130952591193
TXN_0023733,615.0,10,2025-07-09 15:40:00,4787.46,2127191517950
TXN_0023734,41.0,3,2025-08-12 21:20:00,1323.88,6052644627936
TXN_0023735,608.0,1,2025-10-27 18:05:00,730.46,7231052228326
TXN_0023736,,4,2025-10-07 18:29:00,3351.29,7773016620529
TXN_0023737,438.0,10,2025-10-10 19:39:00,1589.84,1581157738997
TXN_0023738,,1,2025-11-06 10:30:00,230.94,6380557970124
TXN_0023739,152.0,2,2025-11-21 14:04:00,1683.1,8243475945824
TXN_0023740,852.0,5,2025-10-22 17:02:00,3612.97,2880819130248
TXN_0023741,318.0,9,2025-07-21 19:58:00,247.06,7188997990546
TXN_0023742,888.0,6,2025-08-18 13:41:00,2824.56,0468181864814
TXN_0023743,501.0,4,2025-12-14 18:10:00,1973.16,1022981104091
TXN_0023744,720.0,7,2025-11-25 12:06:00,4225.43,8683260019788
TXN_0023745,556.0,8,2025-09-04 19:23:00,821.71,0960027586344
TXN_0023746,942.0,7,2025-12-23 10:25:00,1984.63,0808368935249
TXN_0023747,243.0,5,2025-11-30 17:17:00,1683.1,1785395738114
TXN_0023748,617.0,1,2025-10-25 15:10:00,788.88,5605227908388
TXN_0023749,,7,2025-08-26 15:09:00,4064.82,4063499452776
TXN_0023750,,1,2025-07-31 14:01:00,1190.5,4421203822301
TXN_0023751,922.0,5,2025-08-24 20:16:00,1346.96,7221323862448
TXN_0023752,255.0,10,2025-07-03 14:53:00,2666.01,1794726314042
TXN_0023753,995.0,9,2025-10-29 16:36:00,1970.72,6738484782272
TXN_0023754,649.0,6,2025-07-02 20:44:00,1215.18,0675114776705
TXN_0023755,472.0,4,2025-09-10 17:43:00,3198.35,5778980587179
TXN_0023756,404.0,1,2025-08-14 20:03:00,3449.96,7451876089458
TXN_0023757,448.0,8,2025-09-17 15:54:00,219.59,0590717719085
TXN_0023758,699.0,6,2025-10-18 09:00:00,2183.87,0195901582677
TXN_0023759,389.0,10,2025-10-26 15:38:00,1374.38,1312518554386
TXN_0023760,795.0,10,2025-09-28 18:13:00,161.32,6509829131761
TXN_0023761,947.0,8,2025-07-06 15:40:00,1352.86,9830041197277
TXN_0023762,295.0,1,2025-09-08 13:00:00,625.57,8572945830874
TXN_0023763,774.0,6,2025-09-19 20:42:00,241.98,5520213532320
TXN_0023764,928.0,2,2025-10-30 15:45:00,2437.0,6703185594386
TXN_0023765,860.0,3,2025-10-30 09:14:00,271.99,4600384617799
TXN_0023766,208.0,1,2025-08-21 12:32:00,80.66,3243314323237
TXN_0023767,179.0,10,2025-10-18 13:30:00,604.98,8927585521563
TXN_0023768,160.0,8,2025-07-07 15:53:00,1262.32,8136218357744
TXN_0023769,742.0,2,2025-11-07 12:58:00,2964.62,6519037901613
TXN_0023770,736.0,3,2025-08-13 16:34:00,2766.13,6135278708175
TXN_0023771,160.0,3,2025-07-06 17:21:00,3918.69,8136218357744
TXN_0023772,480.0,10,2025-09-14 20:30:00,2070.6,2826192564537
TXN_0023773,730.0,7,2025-09-23 11:40:00,85.88,3561595377396
TXN_0023774,,3,2025-10-12 18:31:00,678.74,0730443390865
TXN_0023775,656.0,6,2025-07-22 16:54:00,1042.84,5097288841149
TXN_0023776,456.0,2,2025-07-30 15:52:00,4795.37,3118960504710
TXN_0023777,,9,2025-09-26 19:39:00,3702.38,1198160995710
TXN_0023778,188.0,3,2025-11-19 12:57:00,3130.84,2642988983127
TXN_0023779,429.0,3,2025-10-06 20:47:00,4509.71,7021003505100
TXN_0023780,346.0,2,2025-09-21 10:21:00,210.75,0445468040826
TXN_0023781,,1,2025-09-27 15:13:00,2563.24,3550401615552
TXN_0023782,277.0,7,2025-12-02 16:06:00,3996.55,6904889837989
TXN_0023783,861.0,8,2025-09-26 19:02:00,768.9,7028890559752
TXN_0023784,,9,2025-11-04 09:15:00,610.74,0237058924644
TXN_0023785,105.0,9,2025-11-20 12:27:00,6046.03,3267380429721
TXN_0023786,218.0,4,2025-10-26 18:03:00,3210.97,0741909921850
TXN_0023787,747.0,8,2025-08-14 19:02:00,1545.17,1613289963186
TXN_0023788,565.0,10,2025-11-01 20:34:00,1770.51,9576611343479
TXN_0023789,,5,2025-08-10 10:10:00,2295.52,8816557447067
TXN_0023790,,8,2025-08-19 15:11:00,415.69,6049946638337
TXN_0023791,639.0,8,2025-12-25 13:56:00,4231.97,7702654199380
TXN_0023792,,1,2025-09-28 17:04:00,2641.93,3984883876739
TXN_0023793,568.0,6,2025-11-12 20:24:00,871.68,0797358688923
TXN_0023794,418.0,4,2025-10-10 16:09:00,501.41,8166284018186
TXN_0023795,780.0,7,2025-11-26 19:37:00,1049.93,5399384714817
TXN_0023796,285.0,10,2025-09-30 20:17:00,3323.66,8233807125279
TXN_0023797,44.0,7,2025-10-16 19:47:00,1301.85,6133293615175
TXN_0023798,579.0,3,2025-10-27 19:31:00,698.18,3656077389879
TXN_0023799,688.0,3,2025-11-15 14:17:00,241.48,3193456326487
TXN_0023800,801.0,2,2025-10-27 12:49:00,3290.89,0358007915647
TXN_0023801,950.0,8,2025-11-21 20:31:00,5347.51,9425006601973
TXN_0023802,638.0,9,2025-09-20 18:45:00,4946.57,6420799623432
TXN_0023803,137.0,9,2025-11-02 10:59:00,1487.0,1677718789682
TXN_0023804,802.0,2,2025-10-16 18:17:00,2119.68,5092768017210
TXN_0023805,380.0,6,2025-10-02 12:25:00,289.46,5741670535759
TXN_0023806,891.0,7,2025-10-07 18:09:00,2230.41,3917126422293
TXN_0023807,121.0,4,2025-09-18 11:18:00,1305.89,6782996737354
TXN_0023808,,4,2025-07-10 09:34:00,1855.17,7483340824333
TXN_0023809,204.0,5,2025-10-28 15:00:00,654.65,7846596413633
TXN_0023810,,7,2025-07-10 15:53:00,18.84,4589884554160
TXN_0023811,358.0,2,2025-09-08 09:31:00,5501.77,7188750464172
TXN_0023812,548.0,8,2025-08-13 12:51:00,2634.9,8491144535250
TXN_0023813,,7,2025-08-10 21:46:00,2965.44,8289102144935
TXN_0023814,250.0,9,2025-08-20 19:49:00,290.79,0264537892103
TXN_0023815,274.0,1,2025-12-22 21:40:00,1524.74,8648102363731
TXN_0023816,914.0,2,2025-07-05 11:37:00,1245.27,4919832921099
TXN_0023817,209.0,9,2025-09-16 19:06:00,3407.89,9597357504963
TXN_0023818,,9,2025-09-14 21:26:00,163.92,5903927611921
TXN_0023819,151.0,4,2025-08-04 21:05:00,2588.18,5024756347620
TXN_0023820,694.0,1,2025-12-06 14:43:00,4472.95,5545614808573
TXN_0023821,,8,2025-11-12 18:24:00,2687.53,0255218205623
TXN_0023822,551.0,2,2025-11-05 13:45:00,687.76,7330664455312
TXN_0023823,53.0,7,2025-10-18 16:53:00,728.92,4685250734096
TXN_0023824,,7,2025-09-23 11:44:00,2491.59,4001528832914
TXN_0023825,331.0,9,2025-08-05 13:36:00,740.18,6410189168596
TXN_0023826,397.0,3,2025-09-06 09:24:00,328.84,3244575663432
TXN_0023827,330.0,6,2025-07-20 15:14:00,229.44,8243944756747
TXN_0023828,918.0,8,2025-11-23 17:24:00,154.14,3760722719726
TXN_0023829,,2,2025-07-30 12:02:00,761.7,5489382542238
TXN_0023830,493.0,3,2025-12-11 15:01:00,971.36,9822641154650
TXN_0023831,21.0,4,2025-11-20 18:36:00,638.96,3766824476438
TXN_0023832,682.0,4,2025-10-28 17:34:00,4108.31,6499688437055
TXN_0023833,344.0,8,2025-12-22 14:05:00,2904.94,6492005034440
TXN_0023834,,9,2025-12-21 20:44:00,1497.76,1340351450965
TXN_0023835,702.0,3,2025-08-04 18:37:00,2093.72,2811029499480
TXN_0023836,473.0,5,2025-12-07 15:33:00,335.2,5498472286616
TXN_0023837,17.0,1,2025-09-15 10:49:00,1383.5,2058232726289
TXN_0023838,742.0,3,2025-11-27 10:42:00,1656.67,6519037901613
TXN_0023839,,5,2025-07-17 21:26:00,486.56,2829675581480
TXN_0023840,269.0,4,2025-10-21 12:21:00,1309.56,2637882042207
